Date,ETF name,Year Month Day,Open,High,Low,Close,Volume
2010-07-23,LIT,2010-07-23,26.817354270386403,27.430323407234226,26.69816654880418,27.396268844604492,232100
2010-07-26,LIT,2010-07-26,27.753834163732368,28.09437332122024,27.413298253866593,28.026264190673828,82700
2010-07-27,LIT,2010-07-27,28.520050901423005,28.520050901423005,27.78789385119968,27.907081604003906,87100
2010-07-28,LIT,2010-07-28,28.094375622472516,28.094375622472516,27.58357009202196,27.80491828918457,152650
2010-07-29,LIT,2010-07-29,28.520050605974426,28.826535251509,28.21356596043985,28.639238357543945,125400
2010-07-30,LIT,2010-07-30,28.503022587371593,28.57113172801558,28.009244308192976,28.383834838867188,53800
2010-08-02,LIT,2010-08-02,28.94571819789666,29.047878646907986,28.67328816878505,29.030851364135742,50750
2010-08-03,LIT,2010-08-03,29.030858222430922,29.303288315901842,28.843564562933967,29.064912796020508,42750
2010-08-04,LIT,2010-08-04,29.439501957291267,29.439501957291267,28.996802313464812,29.38842010498047,90250
2010-08-05,LIT,2010-08-05,29.490580548714494,29.797065167196667,29.388420091761226,29.67787742614746,71150
2010-08-06,LIT,2010-08-06,29.797066336766008,29.797066336766008,29.133018469071565,29.422475814819336,69650
2010-08-09,LIT,2010-08-09,30.01840852865757,30.01840852865757,29.371388075371122,29.575712203979492,46050
2010-08-10,LIT,2010-08-10,29.28626480541272,29.405452567504994,28.94572555861513,29.269237518310547,88750
2010-08-11,LIT,2010-08-11,28.43491792225115,28.741399325516113,27.75383947689065,27.83897590637207,93700
2010-08-12,LIT,2010-08-12,27.549518541380674,28.009245517712195,27.243033890492995,27.83897590637207,40050
2010-08-13,LIT,2010-08-13,27.80491695389882,27.95815925519925,27.600592802957518,27.634647369384766,78850
2010-08-16,LIT,2010-08-16,27.6346486964936,27.924106029781544,27.413300499330987,27.80491828918457,13350
2010-08-17,LIT,2010-08-17,28.16248735126586,28.826535251509,28.094378208870328,28.639238357543945,32600
2010-08-18,LIT,2010-08-18,28.945722988547203,28.945722988547203,28.58815973401814,28.724374771118164,11900
2010-08-19,LIT,2010-08-19,28.77545131268492,28.77545131268492,27.941133864442058,28.213563919067383,28500
2010-08-20,LIT,2010-08-20,27.941134639306203,27.97518920898438,27.566544115713835,27.975189208984375,28600
2010-08-23,LIT,2010-08-23,28.213563937077375,28.537075845009866,27.83897342363404,27.92410659790039,19500
2010-08-24,LIT,2010-08-24,27.430328762154783,27.838973850621326,27.174924364004767,27.32816505432129,63800
2010-08-25,LIT,2010-08-25,27.328165248105577,27.328165248105577,26.61303715012377,27.260059356689453,58300
2010-08-26,LIT,2010-08-26,27.5495170001694,27.60059560737803,27.089790049556527,27.174924850463867,20700
2010-08-27,LIT,2010-08-27,27.60059431836468,27.736812591552734,27.038708555764682,27.736812591552734,40650
2010-08-30,LIT,2010-08-30,27.685729985319092,27.770863156121354,27.54951496346209,27.60059356689453,30450
2010-08-31,LIT,2010-08-31,27.92410274273823,27.92410274273823,27.31113682787639,27.43032455444336,18150
2010-09-01,LIT,2010-09-01,28.094372380766902,28.33274783445559,28.009239218055797,28.298696517944336,31950
2010-09-02,LIT,2010-09-02,28.571133381637022,28.826536178588867,28.468969664758077,28.826536178588867,17650
2010-09-03,LIT,2010-09-03,29.235174744209928,29.235174744209928,28.945717439905987,29.150041580200195,19200
2010-09-07,LIT,2010-09-07,29.763013523245036,29.763013523245036,28.962750577843607,29.28626251220703,33150
2010-09-08,LIT,2010-09-08,29.643818639706442,29.79706092714149,29.337334064836337,29.40544319152832,53400
2010-09-09,LIT,2010-09-09,29.64382344152296,29.79706575378077,29.456526560402875,29.50760841369629,30100
2010-09-10,LIT,2010-09-10,29.64381904359093,29.6778736074009,29.439498155975016,29.592737197875977,25550
2010-09-13,LIT,2010-09-13,30.10354767534206,30.410032272338867,29.899223528136808,30.410032272338867,52250
2010-09-14,LIT,2010-09-14,30.512186273568055,30.801643526487574,30.27381085855955,30.648401260375977,31200
2010-09-15,LIT,2010-09-15,30.444080352783203,30.750564917185276,30.222732193838258,30.444080352783203,42700
2010-09-16,LIT,2010-09-16,30.37598415651904,30.597332386005135,30.239769111999244,30.580305099487305,14650
2010-09-17,LIT,2010-09-17,31.00597306305374,31.023000347124224,30.51219481549916,30.75057029724121,51800
2010-09-20,LIT,2010-09-20,30.88677928164733,31.397587960995775,30.81867340630724,31.346506118774414,54450
2010-09-21,LIT,2010-09-21,31.652991028263575,31.652991028263575,31.07407646714806,31.125158309936523,127800
2010-09-22,LIT,2010-09-22,31.278402503681345,31.380562947884684,30.971917923449364,31.040023803710938,51400
2010-09-23,LIT,2010-09-23,30.903811073283794,31.193268392878895,30.648408320140398,30.73354148864746,35700
2010-09-24,LIT,2010-09-24,31.210295676689967,31.482725713064323,30.95489292354178,31.397592544555664,84650
2010-09-27,LIT,2010-09-27,31.465701265336186,31.891373641482907,31.465701265336186,31.789213180541992,59250
2010-09-28,LIT,2010-09-28,31.976510617777265,32.04461651037378,31.414623201460177,31.99353790283203,49150
2010-09-29,LIT,2010-09-29,32.14676965232138,32.14676965232138,31.63596420749392,31.68704605102539,39550
2010-09-30,LIT,2010-09-30,32.02759428008403,32.02759428008403,31.31246443303101,31.653003692626953,55050
2010-10-01,LIT,2010-10-01,32.248934707572644,32.248934707572644,31.670020113475605,31.772180557250977,31700
2010-10-04,LIT,2010-10-04,31.806232955901493,31.840287517382404,31.244345681953416,31.346506118774414,54300
2010-10-05,LIT,2010-10-05,31.840294067912744,32.07866955207683,31.465700309800717,31.97650909423828,49600
2010-10-06,LIT,2010-10-06,31.87434234657739,32.095693772993826,31.806236463726087,31.94245147705078,46450
2010-10-07,LIT,2010-10-07,32.07867052622667,32.35110058715077,31.618943580558806,31.789213180541992,67450
2010-10-08,LIT,2010-10-08,32.04461139356035,32.77676829589333,32.04461139356035,32.69163513183594,130400
2010-10-11,LIT,2010-10-11,32.878932943896025,33.1854175698637,32.79379976895943,32.96406936645508,121550
2010-10-12,LIT,2010-10-12,32.99812332376769,33.2875806883456,32.58947820570877,33.21947479248047,112100
2010-10-13,LIT,2010-10-13,33.69622668361437,33.951629458481655,33.5429843691695,33.81541442871094,167650
2010-10-14,LIT,2010-10-14,33.91756973329504,33.98567561401632,33.611085150994285,33.93459701538086,62550
2010-10-15,LIT,2010-10-15,34.56459235013396,34.56459235013396,33.611087227766575,33.78135681152344,87450
2010-10-18,LIT,2010-10-18,33.73028064629772,34.019738013176756,33.491905137440654,33.98568344116211,86550
2010-10-19,LIT,2010-10-19,33.5259502016393,33.645137922266706,32.98109019441584,33.20243835449219,93950
2010-10-20,LIT,2010-10-20,33.69622535572034,34.01973400891298,33.32163160289592,33.849464416503906,93550
2010-10-21,LIT,2010-10-21,34.36027202813082,34.36027202813082,33.37271232280595,33.696224212646484,63700
2010-10-22,LIT,2010-10-22,33.96865888827058,34.08784664089383,33.491904630154885,33.5770378112793,45700
2010-10-25,LIT,2010-10-25,34.32621976098382,34.32621976098382,34.00270784946943,34.172977447509766,54900
2010-10-26,LIT,2010-10-26,34.13892515298287,34.30919476236791,33.76433461043391,34.2410888671875,39450
2010-10-27,LIT,2010-10-27,34.13892001455289,34.13892001455289,33.423790360871806,33.78135681152344,54450
2010-10-28,LIT,2010-10-28,33.951619927605066,34.32621034241414,33.951619927605066,34.01972579956055,32800
2010-10-29,LIT,2010-10-29,34.053786274147285,34.053786274147285,33.7983835266156,33.86648941040039,50750
2010-11-01,LIT,2010-11-01,34.20703224328393,34.25811409732122,33.62811755468463,33.73027801513672,42500
2010-11-02,LIT,2010-11-02,34.34324167755004,34.34324167755004,33.968651218509414,34.15594482421875,44950
2010-11-03,LIT,2010-11-03,34.27513005246236,34.27513005246236,33.71324278103254,34.121891021728516,57200
2010-11-04,LIT,2010-11-04,34.32621988795679,35.262697809208966,34.32621988795679,34.973243713378906,89150
2010-11-05,LIT,2010-11-05,35.09242578616111,35.756473541259766,35.09242578616111,35.756473541259766,90100
2010-11-08,LIT,2010-11-08,35.7905366657728,36.028912173826015,35.58621248199667,35.94377899169922,120750
2010-11-09,LIT,2010-11-09,36.26728505548159,36.26728505548159,34.90513475436042,35.109458923339844,137550
2010-11-10,LIT,2010-11-10,35.3307975743013,35.34782485441315,34.41134393399123,35.31377029418945,72650
2010-11-11,LIT,2010-11-11,35.07539486786682,35.467012567574464,34.90512531436996,35.31377029418945,113250
2010-11-12,LIT,2010-11-12,35.16053466652622,35.16053466652622,34.36027183574074,34.6327018737793,101500
2010-11-15,LIT,2010-11-15,34.85405819670393,34.93919463322557,34.30919799345739,34.32622528076172,119300
2010-11-16,LIT,2010-11-16,34.138921181017146,34.27513620315242,33.13433417491115,33.440818786621094,140100
2010-11-17,LIT,2010-11-17,33.40676688965701,33.84946326823174,33.40676688965701,33.696224212646484,47000
2010-11-18,LIT,2010-11-18,34.32622162583501,34.68378812590758,34.22406116050969,34.54757308959961,44500
2010-11-19,LIT,2010-11-19,34.39432640240111,34.6327018737793,34.1729749667309,34.6327018737793,22200
2010-11-22,LIT,2010-11-22,34.939183808059106,34.99026240652348,34.564590098669804,34.95621109008789,61250
2010-11-23,LIT,2010-11-23,34.530538734632074,34.71783234144655,34.224054153780415,34.29216003417969,26900
2010-11-24,LIT,2010-11-24,34.78595171289311,35.27973004596224,34.61568209032264,35.21162414550781,158850
2010-11-26,LIT,2010-11-26,34.888102555933195,35.48404444659848,34.888102555933195,35.279720306396484,95950
2010-11-29,LIT,2010-11-29,35.31377029418945,35.48403984768631,34.87107075414627,35.31377029418945,96500
2010-11-30,LIT,2010-11-30,35.05837402011556,35.552152243468996,34.47945938058242,34.49648666381836,73150
2010-12-01,LIT,2010-12-01,35.02431736850191,35.29674738881366,34.95621148723498,35.14350509643555,141400
2010-12-02,LIT,2010-12-02,35.27972014339561,35.79052886772953,35.160532415337634,35.72241973876953,91750
2010-12-03,LIT,2010-12-03,35.654313859795614,35.87566203368625,35.41593515604184,35.80755615234375,77250
2010-12-06,LIT,2010-12-06,36.16511436669225,36.16511436669225,35.79052395173011,35.97781753540039,78600
2010-12-07,LIT,2010-12-07,36.64187178156623,36.64187178156623,36.07998448439373,36.14809036254883,72150
2010-12-08,LIT,2010-12-08,36.488630264475425,36.488630264475425,35.926742955472115,36.114036560058594,80750
2010-12-09,LIT,2010-12-09,36.38647366029958,36.675930986242314,35.99485263276132,36.19917678833008,150650
2010-12-10,LIT,2010-12-10,36.28431395656225,36.40350170726702,36.09702031157874,36.33539581298828,42900
2010-12-13,LIT,2010-12-13,36.77809336683356,36.94836296412336,36.28431185945536,36.403499603271484,192600
2010-12-14,LIT,2010-12-14,36.59079688380896,36.59079688380896,36.09701861867215,36.182151794433594,63650
2010-12-15,LIT,2010-12-15,36.335393530934304,36.55674173296667,36.19917850330921,36.26728439331055,143550
2010-12-16,LIT,2010-12-16,36.182154257270206,36.67593580364009,35.82459099758667,36.30134201049805,104600
2010-12-17,LIT,2010-12-17,36.52269157641168,36.52269157641168,35.96080416358793,36.09701919555664,42050
2010-12-20,LIT,2010-12-20,36.48863334417423,36.48863334417423,36.09701557252341,36.23323059082031,68600
2010-12-21,LIT,2010-12-21,36.488637889470674,36.880255709904326,36.25026238966282,36.77809524536133,57000
2010-12-22,LIT,2010-12-22,36.9483625583202,37.2037653276386,36.55674151456807,36.709983825683594,47250
2010-12-23,LIT,2010-12-23,36.778097537887156,36.8462034359536,36.60782792128684,36.761070251464844,48850
2010-12-27,LIT,2010-12-27,36.60782977628759,37.03350221554675,36.57377520171734,36.96539306640625,43450
