Date,ETF,Average High,High (Percent Change),Average Volume,Volume (Percent Change)
2015-12,LIT,17.87834339736223,-0.6053105682344753,27954.545454545456,0.5322580645161286
2016-01,LIT,16.795105064604655,-0.44713324216694295,14489.473684210527,-3.440944881889765
2016-02,LIT,16.451693599314464,-1.8027031724719742,9475.0,15.961538461538465
2016-03,LIT,18.850891129786778,1.5982339408976154,22586.363636363636,12.588235294117649
2016-04,LIT,20.217839454401446,2.079528127996425,74223.80952380953,-6.285714285714287
2016-05,LIT,21.098233666105802,1.3725510563875758,83785.71428571429,33.94660194174759
2016-06,LIT,22.51048881518112,1.6967590113404243,179040.9090909091,11.06122448979592
2016-07,LIT,22.679136269649923,0.5044776453176691,142255.0,9.333333333333334
2016-08,LIT,22.41568114982824,-0.2738155118756611,114686.95652173914,-8.673400673400673
2016-09,LIT,22.27679827878307,-0.17710766431675073,60914.28571428572,-7.009459459459463
2016-10,LIT,21.823767399643863,-0.059534052701456064,56866.666666666664,-8.476673427991887
2016-11,LIT,21.60388268914337,-0.4776629465904224,44614.28571428572,19.21428571428572
2016-12,LIT,22.646124874845835,0.672071668524914,54861.90476190476,3.8046181172291282
2017-01,LIT,24.17151186420742,0.48752419869656727,119295.0,-1.4135338345864668
2017-02,LIT,24.553553886987594,1.4345401601109584,118105.26315789473,-5.99514563106796
2017-03,LIT,24.68181807787231,-0.19753744321206834,108239.13043478261,22.075650118203303
2017-04,LIT,26.289405094716702,1.288135505213983,95442.1052631579,60.98793727382387
2017-05,LIT,26.80273082223024,0.4345684617492709,86436.36363636363,-16.85616045845272
2017-06,LIT,27.242798149253158,0.7914209348093508,88254.54545454546,-5.715686274509803
2017-07,LIT,27.854134616389462,-0.5275452237390654,154595.0,3.5761589403973533
2017-08,LIT,29.800438904220716,1.530176909006203,258526.08695652173,24.421348314606742
2017-09,LIT,33.82956318331208,2.0836011737412097,1082070.0,66.51226158038145
2017-10,LIT,36.12670696466016,2.2679090025820967,845777.2727272727,14.59622047244095
2017-11,LIT,36.82447722948657,1.230726403961084,733266.6666666666,5.7514910536779364
2017-12,LIT,36.09604179530837,-0.11471152521674188,561425.0,-11.229191438763378
2018-01,LIT,37.502633009824294,0.578538546767351,834052.380952381,-2.829181494661919
2018-02,LIT,34.327998820622085,-1.039323439716076,834136.8421052631,24.674696435565984
2018-03,LIT,32.86111687992249,-1.7416012794701725,468528.5714285714,-5.664650251341912
2018-04,LIT,31.599762481677597,-0.8793226828778125,332938.09523809527,-11.326916345817288
2018-05,LIT,32.200551762949736,0.10682767673598947,279013.63636363635,-14.5273556231003
2018-06,LIT,31.884074855425826,0.32980886259253883,284347.61904761905,14.516778523489938
2018-07,LIT,31.05099382242,-0.6556625037666658,245790.47619047618,-1.5648148148148144
2018-08,LIT,30.56483690126638,-0.04235929438161712,234173.91304347827,0.8546927108146756
2018-09,LIT,30.733191632815334,-0.28044273186221613,220331.57894736843,1.8327974276527317
2018-10,LIT,29.480741039270658,0.8757786394755831,222526.08695652173,-6.83158776707164
2018-11,LIT,29.92367277046648,-1.1175567270021447,229585.7142857143,30.26102502979736
2018-12,LIT,27.849638725889218,0.6033644939131391,251689.47368421053,-8.725341796875
2019-01,LIT,27.312991129553264,-2.999808743379094,121809.52380952382,-7.129571106094804
2019-02,LIT,28.445037822581344,1.231222365624876,119942.1052631579,-1.727272727272727
2019-03,LIT,27.921950831987438,0.7334022443637767,139676.19047619047,-6.521052631578948
2019-04,LIT,28.108433772289573,-0.7156677269323688,106161.90476190476,4.786259541984735
2019-05,LIT,25.598427720390887,-0.9283995041224238,117963.63636363637,-5.47069271758437
2019-06,LIT,25.209092025407948,-2.087397737568598,157455.0,15.248226950354608
2019-07,LIT,25.698065304998646,1.7474664755008988,106640.90909090909,1.5935613682092562
2019-08,LIT,23.5974005404934,-0.43104917194900927,152309.0909090909,5.228267667292055
2019-09,LIT,24.08160032408227,-2.1598761638218886,95150.0,-7.165234967155132
2019-10,LIT,23.994792736332016,1.4467910646231812,111495.65217391304,-7.153543307086617
2019-11,LIT,25.352870751868636,0.9160903817397159,116225.0,3.108571428571431
2019-12,LIT,26.27246739714573,-0.07325468528721746,147061.90476190476,11.486646884272997
2020-01,LIT,28.653179954963942,1.8846121947042447,217395.2380952381,-4.847186700767261
2020-02,LIT,31.330511428037163,1.397763956547899,674336.8421052631,56.115544472152976
2020-03,LIT,23.79192248208043,-0.28820892718777213,405213.63636363635,3.862489486963832
2020-04,LIT,23.570966131227546,-5.768211377759091,186157.14285714287,-15.219459846181365
2020-05,LIT,26.045344205800056,3.378697598256304,219725.0,6.029889538661468
2020-06,LIT,31.066591382560887,3.991972334463953,317836.36363636365,3.6245631552671016
2020-07,LIT,35.690411866800154,2.090173159480057,381631.8181818182,6.223746249464206
2020-08,LIT,38.3716565361157,3.596069181982746,339509.5238095238,15.22552622786502
2020-09,LIT,39.10354692321933,1.6106551815396575,453319.04761904763,-4.461940732132481
2020-10,LIT,42.17982460845132,0.07074028494317819,397390.9090909091,-1.1578947368421066
2020-11,LIT,50.0287000779753,2.0907266901483235,749035.0,22.564901349948066
2020-12,LIT,56.8910184376122,4.198660525263847,879677.2727272727,-5.120273237374969
2021-01,LIT,70.43977770827439,4.818311819495969,1951626.3157894737,47.690302066772645
2021-02,LIT,68.69777793197275,0.05690661113470896,1532257.894736842,-6.197074010327021
2021-03,LIT,59.75022415340102,-1.1125731569381467,1023643.4782608695,-2.6359481078174385
2021-04,LIT,61.72170519207165,-0.9719176563873441,695885.7142857143,-5.905253568174915
2021-05,LIT,62.40619035007916,0.9146231128827553,598005.0,-8.428390367553863
2021-06,LIT,69.35637499590139,1.6300150103221265,572536.3636363636,14.305220883534137
2021-07,LIT,78.64086412012607,1.2967237219786139,971980.9523809524,-11.238716814159297
2021-08,LIT,84.48379517758666,3.5128333956909943,963522.7272727273,30.036649214659697
2021-09,LIT,83.67976447068298,0.03498837119819398,885042.8571428572,7.439480833081804
2021-10,LIT,85.88740094464595,-0.5738378159436216,906119.0476190476,-11.877637444279348
2021-11,LIT,94.19311085825792,2.69842300706639,1278585.7142857143,20.170343766033866
2021-12,LIT,87.40305654157599,0.4714810498386304,1113468.1818181819,4.682892785483732
2022-01,LIT,81.59178275673337,-1.7291381636925442,1084220.0,-6.951017765949795
2022-02,LIT,77.39045554270967,-1.4217973238891308,688000.0,4.823834196891192
2022-03,LIT,73.68017106832423,-0.7366244619572739,730656.5217391305,-8.592139968348864
2022-04,LIT,72.1895280293875,0.3918517574000857,734115.0,-3.5200000000000022
2022-05,LIT,69.54175741269137,-3.4314086124385095,790614.2857142857,-3.691364333163004
2022-06,LIT,74.23079847997089,2.5970515902679887,667557.1428571428,33.741475511469325
2022-07,LIT,72.79650039672852,-0.455012103536343,523645.0,-8.36372284762962
2022-08,LIT,75.83333587646484,0.16012780743589428,543966.6666666666,0.16351001498841788
