Date,ETF,Average High,High (Percent Change),Average Volume,Volume (Percent Change),Average Price of Oil,Price of Oil (Percent Change)
2021-06,VCAR,11.075765299509671,-2.029923261772068,1681.8181818181818,-18.333333333333336,71.89363636363638,1.6276083467094675
2021-07,DRIV,27.892667862047944,0.2669033521461772,271061.9047619048,-7.7177186799102815,73.52545454545456,0.412500000000001
2021-07,IDRV,48.35887193669161,0.5500739559936292,49004.761904761916,-15.680819912152273,73.52545454545456,0.412500000000001
2021-07,HAIL,58.05671714569397,-0.034935495647686936,42380.95238095238,5.451063829787235,73.52545454545456,0.412500000000001
2021-07,KARS,43.9262391158616,1.5110341380931749,46800.0,-11.387096774193546,73.52545454545456,0.412500000000001
2021-07,LIT,78.64086412012607,1.296723721978614,971980.9523809523,-11.238716814159298,73.52545454545456,0.412500000000001
2021-07,VCAR,11.566553304303836,1.7230749977060402,2566.6666666666665,2.3333333333333344,73.52545454545456,0.412500000000001
2021-08,DRIV,28.4731390374575,0.4954259464732815,539377.2727272727,28.664640324214787,70.3340909090909,-1.0416110962923435
2021-08,IDRV,49.25802890460012,0.41942504425907545,57077.27272727273,43.10982658959536,70.3340909090909,-1.0416110962923435
2021-08,HAIL,56.36301443258089,-1.152339304478891,28640.90909090909,-4.459459459459459,70.3340909090909,-1.0416110962923435
2021-08,KARS,45.23076864162473,0.9247260790117098,61345.454545454544,48.28187919463088,70.3340909090909,-1.0416110962923435
2021-08,LIT,84.48379517758666,3.5128333956909943,963522.7272727272,30.036649214659697,70.3340909090909,-1.0416110962923435
2021-08,VCAR,11.752901837087288,0.3053482681063575,1045.4545454545455,19.8,70.3340909090909,-1.0416110962923435
2021-09,DRIV,28.236718152717945,-0.057810862558647876,309700.0,-8.527496700395952,73.88181818181816,1.9372812543749087
2021-09,IDRV,48.7526701322969,-0.16955578292004714,46457.142857142855,-7.0546875,73.88181818181816,1.9372812543749087
2021-09,HAIL,55.760682966318214,-0.6503808077258334,26738.09523809524,-7.830508474576269,73.88181818181816,1.9372812543749087
2021-09,KARS,44.736254067136066,-0.224737275292348,44342.857142857145,-10.897058823529406,73.88181818181816,1.9372812543749087
2021-09,LIT,83.67976447068298,0.03498837119819398,885042.8571428572,7.439480833081803,73.88181818181816,1.9372812543749087
2021-09,VCAR,11.843217492205026,0.3646084137818444,576.1904761904761,-9.947368421052632,73.88181818181816,1.9372812543749087
2021-10,DRIV,28.49847058363277,-1.0434774150187525,364047.61904761905,88.91555555555556,82.1095238095238,1.3915337107565655
2021-10,IDRV,49.32940453989793,-0.8421682309467867,59033.33333333334,-6.207352941176472,82.1095238095238,1.3915337107565655
2021-10,HAIL,56.45230702492654,-0.7363880170978463,18290.47619047619,12.628378378378372,82.1095238095238,1.3915337107565655
2021-10,KARS,46.08953549762925,-0.7033499221419495,42600.0,-9.674672489082967,82.1095238095238,1.3915337107565655
2021-10,LIT,85.88740094464595,-0.5738378159436216,906119.0476190477,-11.877637444279346,82.1095238095238,1.3915337107565655
2021-10,VCAR,12.749456681182199,-0.9786676192705944,11857.142857142857,-16.800000000000004,82.1095238095238,1.3915337107565655
2021-11,DRIV,31.47059979895743,2.4782123673152583,751914.2857142857,-11.941409566940283,80.37045454545456,-3.148545915289008
2021-11,IDRV,54.71422813965618,2.171663575081196,158247.61904761905,47.304801670146134,80.37045454545456,-3.148545915289008
2021-11,HAIL,62.02670219328769,1.9557439721412155,33595.238095238084,-3.1898734177215182,80.37045454545456,-3.148545915289008
2021-11,KARS,50.8536069473938,3.1956517187580116,109623.80952380953,64.27530364372468,80.37045454545456,-3.148545915289008
2021-11,LIT,94.19311085825792,2.6984230070663897,1278585.7142857143,20.170343766033863,80.37045454545456,-3.148545915289008
2021-11,VCAR,17.496584032452468,10.102409308523207,65095.238095238084,7444.5,80.37045454545456,-3.148545915289008
2021-12,DRIV,30.266286131625886,0.42870982014842696,560613.6363636364,12.125984251968493,74.37782608695652,2.2543303760033764
2021-12,IDRV,53.75592662588909,1.2536090369202273,126890.90909090909,1.0449293966623894,74.37782608695652,2.2543303760033764
2021-12,HAIL,56.70953666049964,0.1114737286112959,29236.363636363636,6.1293532338308445,74.37782608695652,2.2543303760033764
2021-12,KARS,47.87248686038991,0.39618911345797736,112140.90909090909,6.646061814556327,74.37782608695652,2.2543303760033764
2021-12,LIT,87.40305654157598,0.4714810498386304,1113468.181818182,4.682892785483731,74.37782608695652,2.2543303760033764
2021-12,VCAR,15.814000794132367,0.6775133260885409,19150.0,-7.890295358649786,74.37782608695652,2.2543303760033764
2022-01,DRIV,29.89166086649275,-0.06822365209505632,740515.0,3.879018612521152,85.24285714285716,3.4367064255482926
2022-01,IDRV,52.66408946446325,-0.1803592819403588,146200.0,-5.894607843137258,85.24285714285716,3.4367064255482926
2022-01,HAIL,51.809181481407784,-1.1872543872849324,44410.0,6.5369649805447425,85.24285714285716,3.4367064255482926
2022-01,KARS,45.49194965362549,-1.2259262116365548,105115.0,-1.3323124042879029,85.24285714285716,3.4367064255482926
2022-01,LIT,81.59178275673338,-1.7291381636925442,1084220.0,-6.951017765949795,85.24285714285716,3.4367064255482926
2022-01,VCAR,14.836674738806092,-0.27057387003109223,26550.0,-3.4649122807017547,85.24285714285716,3.4367064255482926
2022-02,DRIV,28.20274926611155,-1.5752235405142263,417189.47368421045,-12.9718334809566,93.954,1.814173922627576
2022-02,IDRV,49.14066730433121,-1.716062632547183,87047.36842105263,-2.608166811468289,93.954,1.814173922627576
2022-02,HAIL,47.948580067805864,-2.751161616999393,27057.89473684211,0.7243401759530785,93.954,1.814173922627576
2022-02,KARS,41.53989450555099,-2.0344400042709294,63500.0,-11.814602132895812,93.954,1.814173922627576
2022-02,LIT,77.39045554270967,-1.4217973238891308,688000.0,4.823834196891192,93.954,1.814173922627576
2022-02,VCAR,12.977961613054696,-4.364572479500882,17226.315789473683,-14.061007957559676,93.954,1.814173922627576
2022-03,DRIV,26.520931489027603,-1.0516580483077909,445352.17391304346,15.68648799553322,113.47652173913042,2.0406224737267564
2022-03,IDRV,44.88536913184642,-1.490488306443373,97591.30434782608,-8.315206445115807,113.47652173913042,2.0406224737267564
2022-03,HAIL,45.5403608397859,-0.7236393188957316,14856.521739130434,-3.5734463276836124,113.47652173913042,2.0406224737267564
2022-03,KARS,38.43882635365362,-1.118278535327418,61773.91304347825,6.286334056399137,113.47652173913042,2.0406224737267564
2022-03,LIT,73.68017106832423,-0.7366244619572739,730656.5217391305,-8.592139968348864,113.47652173913042,2.0406224737267564
2022-03,VCAR,13.03771680616219,-1.492953073606084,10526.08695652174,-17.836734693877553,113.47652173913042,2.0406224737267564
2022-04,DRIV,25.818526710239855,0.4652514183457779,315525.0,-15.093775933609955,105.6365,0.046408019305737014
2022-04,IDRV,43.3366453859898,-0.1822411443772065,76120.0,-3.690851735015774,105.6365,0.046408019305737014
2022-04,HAIL,43.56166401371252,0.12052116292464275,11670.0,-14.113712374581942,105.6365,0.046408019305737014
2022-04,KARS,37.10575008392335,-0.32923929782952666,60255.0,-6.643952299829644,105.6365,0.046408019305737014
2022-04,LIT,72.1895280293875,0.3918517574000857,734115.0,-3.5200000000000022,105.6365,0.046408019305737014
2022-04,VCAR,12.93454999923706,3.026435501400924,3865.0,22.72727272727273,105.6365,0.046408019305737014
2022-05,DRIV,23.91997863048676,-2.6692871863911867,256076.1904761905,13.483761840324767,113.87090909090908,3.0456523752199267
2022-05,IDRV,40.506228076841076,-2.335329170334146,73380.95238095237,9.382978723404257,113.87090909090908,3.0456523752199267
2022-05,HAIL,39.03872382587082,-2.824534409797842,12533.333333333336,5.25,113.87090909090908,3.0456523752199267
2022-05,KARS,34.76552363804409,-2.9168111988765784,55595.238095238084,-7.660714285714282,113.87090909090908,3.0456523752199267
2022-05,LIT,69.54175741269137,-3.431408612438509,790614.2857142857,-3.691364333163004,113.87090909090908,3.0456523752199267
2022-05,VCAR,10.78614280337379,-4.391701476988256,3976.190476190476,-7.148936170212772,113.87090909090908,3.0456523752199267
