Date,ETF,Average High,High (Percent Change),Average Volume,Volume (Percent Change)
2018-01,KARS,22.738214388589714,0.0,42640.0,0.0
2018-02,KARS,22.001764308125995,-0.3097569155349935,28852.63157894737,-9.843749999999996
2018-03,KARS,22.136983977541746,-0.4564296723169229,13095.238095238095,-3.9419795221842993
2018-04,KARS,21.283951885812915,-0.545344194290188,9642.857142857143,-12.264705882352937
2018-05,KARS,21.343569827843694,-0.6796440052869992,7059.090909090909,-8.222222222222221
2018-06,KARS,21.379993036321636,0.6602639217208657,6152.380952380952,-8.129032258064514
2018-07,KARS,20.36690681130751,-1.3380621474657441,6052.380952380952,-14.368421052631579
2018-08,KARS,20.010909770954783,0.3484065697976726,3021.7391304347825,63.25
2018-09,KARS,19.938354010092066,-0.27082327464950295,2473.684210526316,-6.333333333333332
2018-10,KARS,18.237634175784716,0.05196684884877656,4526.086956521739,10.733333333333334
2018-11,KARS,18.057309280159956,-1.637965411630327,1719.047619047619,-14.318181818181817
2018-12,KARS,17.16306189068711,0.08361994506492754,2473.684210526316,0.0
2019-01,KARS,17.416272097509275,-2.51932685251274,4247.619047619048,-1.4999999999999993
2019-02,KARS,18.748837176470875,2.2283938578873435,3847.3684210526317,124.23076923076918
2019-03,KARS,19.409577122458764,1.3595698318946443,3209.5238095238096,-13.714285714285719
2019-04,KARS,20.338084423262536,0.34473624348011245,3419.0476190476193,1.235294117647059
2019-05,KARS,18.581207035808138,0.6667262945768813,3772.7272727272725,-5.5
2019-06,KARS,17.98094672444084,-3.3261257678289082,5180.0,-3.7037037037037033
2019-07,KARS,19.120125957140132,2.585369774507096,18845.454545454544,-15.999999999999995
2019-08,KARS,18.190374707425953,0.41163942816197574,1750.0,132.0
2019-09,KARS,19.26243087367868,-1.353582843999252,14410.0,-17.14285714285715
2019-10,KARS,19.295795912965513,1.1778656490455963,3891.304347826087,26.83333333333334
2019-11,KARS,20.675588756655056,1.3791759170735718,1645.0,23.07692307692307
2019-12,KARS,21.402849849957697,0.2340311666245427,14704.761904761905,-2.9999999999999996
2020-01,KARS,23.086215496050762,2.1138544580934138,11604.761904761905,13.125
2020-02,KARS,23.682144959517547,-0.03150854026560668,12163.157894736842,1.9487179487179502
2020-03,KARS,18.946390911706796,-0.16445342718822342,11604.545454545454,367.86046511627916
2020-04,KARS,19.423155606333484,-5.184098707978889,11390.47619047619,-20.779527559055115
2020-05,KARS,21.165744395071084,3.888887786027799,4160.0,105.0
2020-06,KARS,23.770220717068856,2.5581392367616447,9531.818181818182,14.080000000000002
2020-07,KARS,25.803555766409044,1.237499684975511,10036.363636363636,-7.512195121951222
2020-08,KARS,27.52489982543768,2.1952676261442585,14576.190476190477,45.49999999999999
2020-09,KARS,27.443622786199178,1.7399994168526391,12266.666666666666,-12.40350877192983
2020-10,KARS,28.878065628403952,-0.30474974925193865,15886.363636363636,4.714285714285714
2020-11,KARS,33.20506278491651,0.3143816697938373,60900.0,13.41176470588235
2020-12,KARS,36.72552132781674,7.030294428305938,52813.63636363636,63.985915492957744
2021-01,KARS,41.91313811301872,0.9366766903731936,120931.57894736843,38.37657657657658
2021-02,KARS,43.36751295134864,1.0904973232588364,143205.26315789475,-11.007756563245827
2021-03,KARS,40.31021314949314,0.18130574673162902,103865.21739130435,4.9262411347517725
2021-04,KARS,40.48200019310913,-0.6898324079643224,58490.47619047619,2.2324766355140184
2021-05,KARS,38.40960178913285,-0.47828105276799704,41730.0,-10.390707497360088
2021-06,KARS,41.71885938510936,0.653570046372205,38900.0,9.47692307692308
2021-07,KARS,43.9262391158616,1.511034138093175,46800.0,-11.387096774193548
2021-08,KARS,45.23076864162473,0.9247260790117098,61345.454545454544,48.281879194630875
2021-09,KARS,44.73625406713607,-0.224737275292348,44342.857142857145,-10.897058823529406
2021-10,KARS,46.08953549762925,-0.7033499221419495,42600.0,-9.674672489082969
2021-11,KARS,50.8536069473938,3.195651718758011,109623.80952380953,64.27530364372468
2021-12,KARS,47.872486860389905,0.39618911345797736,112140.90909090909,6.646061814556328
2022-01,KARS,45.49194965362549,-1.2259262116365548,105115.0,-1.3323124042879027
2022-02,KARS,41.53989450555099,-2.0344400042709294,63500.0,-11.814602132895812
2022-03,KARS,38.43882635365362,-1.118278535327418,61773.913043478264,6.286334056399136
2022-04,KARS,37.10575008392334,-0.32923929782952666,60255.0,-6.643952299829644
2022-05,KARS,34.76552363804409,-2.916811198876578,55595.23809523809,-7.660714285714283
2022-06,KARS,36.409667060488744,1.4682331013454448,52666.666666666664,47.2289156626506
2022-07,KARS,35.93579998016357,-0.9761383866209972,40550.0,-12.731767614338692
2022-08,KARS,38.07299931844076,0.26074683243127494,81621.66666666667,9.183673469387756
