Date,ETF name,Year Month Day,Open,High,Low,Close,Volume
2019-04-18,IDRV,2019-04-18,24.71055412292481,24.71055412292481,24.71055412292481,24.710554122924805,200
2019-04-22,IDRV,2019-04-22,24.710551297083267,24.710551297083267,24.615032763033277,24.69813346862793,1000
2019-04-23,IDRV,2019-04-23,24.77263641357422,24.77263641357422,24.77263641357422,24.77263641357422,100
2019-04-24,IDRV,2019-04-24,24.729652909677352,24.729652909677352,24.634136199951172,24.634136199951172,1600
2019-04-25,IDRV,2019-04-25,24.366685208385846,24.366685208385846,24.29504585266113,24.295045852661133,200
2019-04-26,IDRV,2019-04-26,24.25397491455078,24.25397491455078,24.25397491455078,24.25397491455078,100
2019-04-29,IDRV,2019-04-29,24.364774703979492,24.364774703979492,24.364774703979492,24.364774703979492,0
2019-04-30,IDRV,2019-04-30,24.241555024407386,24.278806686401367,24.23295946802808,24.278806686401367,600
2019-05-01,IDRV,2019-05-01,24.357131445334772,24.357131445334772,24.266389846801758,24.266389846801758,300
2019-05-02,IDRV,2019-05-02,24.17564680812626,24.180423736572266,24.17564680812626,24.180423736572266,200
2019-05-03,IDRV,2019-05-03,24.452653884887695,24.452653884887695,24.452653884887695,24.452653884887695,0
2019-05-06,IDRV,2019-05-06,24.138397216796875,24.138397216796875,24.138397216796875,24.138397216796875,100
2019-05-07,IDRV,2019-05-07,23.688509354932826,23.688509354932826,23.598722391435082,23.61209487915039,500
2019-05-08,IDRV,2019-05-08,23.609224319458008,23.609224319458008,23.609224319458008,23.609224319458008,100
2019-05-09,IDRV,2019-05-09,23.16315763260223,23.16315763260223,23.058087056220547,23.118263244628906,1100
2019-05-10,IDRV,2019-05-10,23.096296121046137,23.124950408935547,23.00077757706382,23.124950408935547,1200
2019-05-13,IDRV,2019-05-13,22.628253207663786,22.628253207663786,22.327370485649585,22.360801696777344,3600
2019-05-14,IDRV,2019-05-14,22.465872419232625,22.618701334585413,22.465872419232625,22.533689498901367,3800
2019-05-15,IDRV,2019-05-15,22.705625534057617,22.705625534057617,22.705625534057617,22.705625534057617,100
2019-05-16,IDRV,2019-05-16,22.676012644063327,22.676012644063327,22.55183982849121,22.55183982849121,1400
2019-05-17,IDRV,2019-05-17,22.456320575200632,22.456320575200632,22.284387588500973,22.284387588500977,1600
2019-05-20,IDRV,2019-05-20,21.99783674260107,21.99783674260107,21.797247624227843,21.85360336303711,1300
2019-05-21,IDRV,2019-05-21,22.089529037475586,22.089529037475586,22.089529037475586,22.089529037475586,0
2019-05-22,IDRV,2019-05-22,21.711278086981338,21.711278086981338,21.68739891052246,21.68739891052246,1000
2019-05-23,IDRV,2019-05-23,21.491589777868874,21.568004246426714,21.439054489135742,21.439054489135742,1000
2019-05-24,IDRV,2019-05-24,21.516421444261557,21.516421444261557,21.4199482557591,21.492542266845703,5000
2019-05-28,IDRV,2019-05-28,21.491590431711693,21.491590431711693,21.31106185913086,21.31106185913086,800
2019-05-29,IDRV,2019-05-29,21.188796997070312,21.188796997070312,21.188796997070312,21.188796997070312,100
2019-05-30,IDRV,2019-05-30,21.396067969254606,21.396067969254606,21.30054944267804,21.316787719726562,2300
2019-05-31,IDRV,2019-05-31,20.913705825805664,20.913705825805664,20.913705825805664,20.913705825805664,100
2019-06-03,IDRV,2019-06-03,20.986297607421875,20.986297607421875,20.986297607421875,20.986297607421875,200
2019-06-04,IDRV,2019-06-04,21.684535980224606,21.684535980224606,21.684535980224606,21.68453598022461,0
